sensor_00,sensor_02,sensor_03,sensor_08,sensor_09,sensor_12,sensor_37,machine_status
,38.71527,36.11111,0.028935185,0.007233796,0,93.18658,RECOVERING
,38.80208,36.11111069,0.028935185,0.007233796,0,91.58854,RECOVERING
,38.71527,36.11111069,0.028935185,0.007233796,0,88.14385,RECOVERING
,38.80208,36.11111069,0.028935185,0.007233796,0,99.3168,RECOVERING
,38.80208,36.11111069,0.028935185,0.007233796,0,102.162,RECOVERING
,38.80208,36.11111069,0.028935185,0.007233796,0,102.162,RECOVERING
,38.80208,36.11111069,0.028935185,0.007233796,0,90.7353,RECOVERING
,38.71527,36.11111069,0.028935185,0.007233796,0,89.08045,RECOVERING
,38.71527481,36.11111069,0.028935185,0.007233796,0,101.4115,RECOVERING
,38.71527481,36.11111069,0.028935185,0.007233796,0,92.81598,RECOVERING
,38.71527481,36.11111069,0.02893518,0.007233796,0,104.5044,RECOVERING
,38.71527481,36.11111069,0.03616898,0.007233796,0,97.92882,RECOVERING
,38.71527481,36.11111069,0.03616898,0.007233796,0,91.87011,RECOVERING
,38.71527481,36.11111069,0.02893518,0.007233796,0,94.69169,RECOVERING
,38.71527,36.11111069,0.028935185,0.007233796,0,97.34855,RECOVERING
,38.80208,36.11111069,0.028935185,0.007233796,0,97.34855,RECOVERING
,38.71527,36.11111069,0.028935185,0.007233796,0,89.32801,RECOVERING
,38.80208,36.11111,0.028935185,0.007233796,0,98.76804,RECOVERING
,38.80208206,36.19791,0.028935185,0.007233796,0,97.73546,RECOVERING
,38.80208206,36.11111,0.028935185,0.007233796,0,97.92574,RECOVERING
,38.80208206,36.19791,0.028935185,0.007233796,0,88.44889,RECOVERING
,38.80208,36.19791412,0.028935185,0.007233796,0,96.43755,RECOVERING
,38.71527,36.19791412,0.028935185,0.007233796,0,100.928,RECOVERING
,38.84549,36.19791412,0.028935185,0.007233796,0,102.0148,RECOVERING
,38.84549,36.19791412,0.028935185,0.007233796,0,105.2326,RECOVERING
,38.80208,36.19791412,0.028935185,0.007233796,0,95.03294,RECOVERING
,38.88889,36.19791412,0.028935185,0.007233796,0,93.30738,RECOVERING
,38.71527,36.19791412,0.028935185,0.007233796,0,93.94437,RECOVERING
,38.88889,36.19791412,0.02893518,0.007233796,0,99.66556,RECOVERING
,38.80208,36.19791412,0.028935185,0.007233796,0,102.5429,RECOVERING
,38.71527,36.19791412,0.028935185,0.007233796,0,91.82992,RECOVERING
,38.80208,36.19791412,0.028935185,0.007233796,0,92.0931,RECOVERING
,38.80208,36.19791412,0.028935185,0.007233796,0,94.74088,RECOVERING
,38.84549,36.19791,0.028935185,0.007233796,0,98.46155,RECOVERING
,38.84548569,36.24132,0.028935185,0.007233796,0,101.0168,RECOVERING
,38.84549,36.24131775,0.028935185,0.007233796,0,96.50234,RECOVERING
,38.80208,36.24131775,0.028935185,0.007233796,0,96.7439,RECOVERING
,38.67188,36.24131775,0.028935185,0.007233796,0,93.1593,RECOVERING
,38.71527,36.24131775,0.028935185,0.007233796,0,102.1759,RECOVERING
,38.71527481,36.24131775,0.028935185,0.007233796,0,96.67574,RECOVERING
,38.71527,36.24131775,0.028935185,0.007233796,0,101.9217,RECOVERING
,38.80208,36.24131775,0.028935185,0.007233796,0,100.721,RECOVERING
,38.67188,36.24131775,0.028935185,0.007233796,0,100.4416,RECOVERING
,38.71527,36.24131775,0.02893518,0.007233796,0,103.6591,RECOVERING
,38.71527,36.24131775,0.028935185,0.007233796,0,100.8125,RECOVERING
,38.84549,36.24131775,0.028935185,0.007233796,0,90.08568,RECOVERING
,38.71527,36.24131775,0.028935185,0.007233796,0,84.52872,RECOVERING
,38.71527,36.24132,0.028935185,0.007233796,0,70.33722,RECOVERING
,38.67188,36.28472,0.028935185,0.007233796,0,70.33722,RECOVERING
,38.71527,36.28472137,0.028935185,0.007233796,0,83.54733,RECOVERING
,38.71527481,36.28472137,0.028935185,0.007233796,0,76.67702,RECOVERING
,38.71527,36.28472137,0.028935185,0.007233796,0,81.98833,RECOVERING
,38.67188,36.28472137,0.028935185,0.007233796,0,89.27634,RECOVERING
,38.671875,36.28472137,0.028935185,0.007233796,0,90.3614,RECOVERING
,38.671875,36.28472137,0.028935185,0.007233796,0,84.02319,RECOVERING
,38.67188,36.28472137,0.028935185,0.007233796,0,89.11223,RECOVERING
,38.71527,36.28472137,0.028935185,0.007233796,0,83.85698,RECOVERING
,38.71527,36.28472,0.028935185,0.007233796,0,88.55326,RECOVERING
,38.67188,36.32813,0.02893518,0.007233796,0,88.21033,RECOVERING
,38.71527,36.328125,0.028935185,0.007233796,0,83.84242,RECOVERING
,38.67188,36.328125,0.028935185,0.007233796,0,86.14248,RECOVERING
,38.71527,36.328125,0.028935185,0.007233796,0,90.0409,RECOVERING
,38.80208,36.328125,0.028935185,0.007233796,0,78.92563,RECOVERING
,38.67188,36.328125,0.028935185,0.007233796,0,89.10261,RECOVERING
,38.80208,36.328125,0.028935185,0.007233796,0,89.93794,RECOVERING
,38.80208,36.328125,0.028935185,0.007233796,0,89.93794,RECOVERING
,38.80208206,36.328125,0.028935185,0.007233796,0,87.54671,RECOVERING
,38.80208,36.328125,0.028935185,0.007233796,0,83.89874,RECOVERING
,38.67188,36.328125,0.028935185,0.007233796,0,84.74656,RECOVERING
,38.671875,36.328125,0.028935185,0.007233796,0,93.65376,RECOVERING
,38.67188,36.32813,0.028935185,0.007233796,0,84.77967,RECOVERING
,38.71527,36.41493,0.028935185,0.007233796,0,83.58312,RECOVERING
,38.71527481,36.41492844,0.028935185,0.007233796,0,92.35998,RECOVERING
,38.71527481,36.41492844,0.028935185,0.007233796,0,91.42323,RECOVERING
,38.71527481,36.41492844,0.028935185,0.007233796,0,95.82829,RECOVERING
,38.71527481,36.41492844,0.028935185,0.007233796,0,91.45789,RECOVERING
,38.71527481,36.41492844,0.028935185,0.007233796,0,94.17263,RECOVERING
,38.71527481,36.41493,0.028935185,0.007233796,0,92.62032,RECOVERING
,38.71527481,36.45833,0.028935185,0.007233796,0,91.57021,RECOVERING
,38.71527,36.45833206,0.02893518,0.007233796,0,90.06634,RECOVERING
,38.80208,36.45833206,0.028935185,0.007233796,0,89.57067,RECOVERING
,38.84549,36.45833206,0.028935185,0.007233796,0,98.94605,RECOVERING
,38.80208,36.45833,0.028935185,0.007233796,0,89.5881,RECOVERING
,38.84549,36.50174,0.028935185,0.007233796,0,90.57652,RECOVERING
,38.84549,36.50173569,0.028935185,0.007233796,0,95.03635,RECOVERING
,38.80208,36.50173569,0.028935185,0.007233796,0,98.13059,RECOVERING
,38.84549,36.50174,0.028935185,0.007233796,0,85.27731,RECOVERING
,38.84548569,36.54514,0.028935185,0.007233796,0,90.6315,RECOVERING
,38.84548569,36.54513931,0.028935185,0.007233796,0,105.7516,RECOVERING
,38.84549,36.54513931,0.028935185,0.007233796,0,101.3284,RECOVERING
,38.80208,36.54514,0.028935185,0.007233796,0,94.98849,RECOVERING
,38.80208,36.63194,0.028935185,0.007233796,0,103.0557,RECOVERING
,38.71527,36.63194275,0.028935185,0.007233796,0,96.02701,RECOVERING
,38.71527481,36.63194275,0.028935185,0.007233796,0,97.12215,RECOVERING
,38.71527481,36.63194,0.02893518,0.007233796,0,102.4504,RECOVERING
,38.71527481,36.67535,0.028935185,0.007233796,0,79.64317,RECOVERING
,38.71527,36.67534637,0.028935185,0.007233796,0,74.61475,RECOVERING
,38.67188,36.67534637,0.028935185,0.007233796,0,74.40202,RECOVERING
,38.71527,36.67534637,0.028935185,0.007233796,0,75.84731,RECOVERING
,38.71527,36.67535,0.028935185,0.007233796,0,81.62562,RECOVERING
,38.80208,36.71875,0.028935185,0.007233796,0,80.37265,RECOVERING
,38.88889,36.71875,0.028935185,0.007233796,0,84.34194,RECOVERING
,38.80208,36.76215,0.028935185,0.007233796,0,72.58067,RECOVERING
,38.84549,36.76214981,0.028935185,0.007233796,0,84.39347,RECOVERING
,38.80208,36.76214981,0.028935185,0.007233796,0,76.42653,RECOVERING
,38.80208,36.76214981,0.028935185,0.007233796,0,87.70738,RECOVERING
,39.23611,36.76215,0.028935185,0.007233796,0,86.22955,RECOVERING
,38.71527,36.84896,0.028935185,0.007233796,0,86.28709,RECOVERING
,38.71527,36.84895706,0.028935185,0.007233796,0,95.75114,RECOVERING
,38.80208,36.84895706,0.02893518,0.007233796,0,100.4299,RECOVERING
,38.84549,36.84895706,0.028935185,0.007233796,0,104.4828,RECOVERING
,38.84549,36.84895706,0.028935185,0.007233796,0,97.85037,RECOVERING
,38.88889,36.84896,0.028935185,0.007233796,0,83.04656,RECOVERING
,38.80208,36.89236,0.028935185,0.007233796,0,101.8861,RECOVERING
,38.71527,36.89236069,0.028935185,0.007233796,0,89.06188,RECOVERING
,38.80208,36.89236069,0.028935185,0.007233796,0,104.7415,RECOVERING
,38.84549,36.89236069,0.028935185,0.007233796,0,69.17684,RECOVERING
,38.80208,36.89236069,0.028935185,0.007233796,0,76.4212,RECOVERING
,38.84549,36.89236069,0.028935185,0.007233796,0,75.0015,RECOVERING
,38.80208,36.89236,0.028935185,0.007233796,0,61.96596,RECOVERING
,38.80208206,36.93576,0.028935185,0.007233796,0,57.15574,RECOVERING
,38.80208206,36.93576431,0.028935185,0.007233796,0,17.02538,RECOVERING
,38.80208,36.93576431,0.028935185,0.007233796,0,27.34199,RECOVERING
,38.84549,36.93576431,0.028935185,0.007233796,0,31.5957,RECOVERING
,38.80208,36.97916,0.02893518,0.007233796,0,13.54954,RECOVERING
,38.80208,36.97916,0.02893518,0.007233796,0,13.54954,RECOVERING
,38.84549,36.97916412,0.02893518,0.007233796,0,27.12194,RECOVERING
,38.84549,36.97916412,0.02893518,0.007233796,0,35.66368,RECOVERING
,38.80208,36.97916,0.02893518,0.007233796,0,8.921771,RECOVERING
,38.84549,37.06597,0.02893518,0.007233796,0,20.67866,RECOVERING
,38.84549,37.06597137,0.02893518,3.327546,0,19.08523,RECOVERING
,38.93229,37.06597137,3.016493,21.12268,0,26.97643,RECOVERING
,38.84549,37.06597,21.18779,21.11545,0,15.51542,RECOVERING
,38.88889,37.10938,21.26736,21.05035,0,1.574767,RECOVERING
,38.84549,37.109375,20.97801,21.12268,0,18.41729,RECOVERING
,38.84549,37.109375,21.12268,21.05035,0,36.21759,RECOVERING
,38.80208,37.10938,21.12268,20.97801,0,40.31674,RECOVERING
,38.88889,37.15277,21.05035,20.97801,0,28.57967,RECOVERING
,38.80208,37.15277481,21.12268,21.11545,0,6.091093,RECOVERING
,38.88889,37.15277,21.19502,21.12268,0,20.14159,RECOVERING
,38.88889,37.19618,21.05035,21.05035,0,27.70767,RECOVERING
,38.80208,37.19617844,21.12268,21.05035,0,22.46969,RECOVERING
,38.88889,37.19617844,21.19502,21.04311,0,34.89495,RECOVERING
,38.84549,37.19617844,21.12268,21.05035,0,18.16713,RECOVERING
,38.84548569,37.19617844,21.12268,21.2746,0,21.19126,RECOVERING
,38.84548569,37.19618,21.12268,21.2746,0,28.77038,RECOVERING
,38.84549,37.28299,21.19502,21.05035,0,67.04845,RECOVERING
,38.80208,37.28298569,21.26736,21.05035,0,61.02612,RECOVERING
,38.88889,37.28298569,21.12268,21.12268,0,32.88544,RECOVERING
,38.88889,37.28299,21.12268,21.05035,0,44.54167,RECOVERING
,38.84549,37.32639,21.12268,21.05035,0,42.60015,RECOVERING
,38.84548569,37.32638931,21.26736,21.05035,0,65.49367,RECOVERING
,38.84549,37.32638931,21.19502,20.97078,0,60.47261,RECOVERING
,38.88889,37.32638931,21.11545,21.11545,0,79.09707,RECOVERING
,38.84549,37.32638931,21.12268,21.05035,0,86.46496,RECOVERING
,38.84549,37.32638931,21.19502,21.05035,0,89.01038,RECOVERING
,38.93229,37.32638931,21.12268,21.05035,0,94.96241,RECOVERING
,38.93229,37.32639,21.12268,21.19502,0,101.4746,RECOVERING
,38.88889,37.36979,21.26736,20.97801,0,97.38445,RECOVERING
,38.8888855,37.36978912,20.97078,21.12268,0,115.9636,RECOVERING
,38.88889,37.36978912,21.18779,20.97078,0,117.3911,RECOVERING
,38.84549,37.36978912,21.12268,20.97078,0,115.0021,RECOVERING
,38.80208,37.36978912,21.19502,21.11545,0,113.0476,RECOVERING
,38.88889,37.36978912,21.19502,21.04311,0,108.4913,RECOVERING
,38.88889,37.36978912,21.19502,20.97078,0,108.5431,RECOVERING
,38.80208,37.36979,21.05035,21.12268,0,104.7239,RECOVERING
,38.80208206,37.41319,21.19502,21.12268,0,110.7392,RECOVERING
,38.80208206,37.41319275,21.19502,21.11545,0,106.2961,RECOVERING
,38.80208206,37.41319275,21.19502,21.04311,0,97.14117,RECOVERING
,38.80208206,37.41319275,21.04311,21.04311,0,100.5014,RECOVERING
,38.80208206,37.41319275,21.26013,21.04311,0,94.88441,RECOVERING
,38.80208206,37.41319275,21.26013,21.11545,0,98.06718,RECOVERING
,38.80208206,37.41319275,21.18779,21.11545,0,96.42828,RECOVERING
,38.80208206,37.41319275,21.12268,21.04311,0,93.10746,RECOVERING
,38.80208206,37.41319275,21.04311,21.04311,0,99.28217,RECOVERING
,38.80208206,37.41319,21.11545,21.18779,0,98.21043,RECOVERING
,38.80208,37.5,21.26736,21.11545,0,75.23025,RECOVERING
,38.84549,37.5,21.11545,21.04311,0,86.07542,RECOVERING
,38.80208,37.5,21.26013,21.11545,0,79.01332,RECOVERING
,38.84549,37.5,21.11545,21.11545,0,88.18058,RECOVERING
,38.84548569,37.5,21.12268,21.11545,0,97.1364,RECOVERING
,38.84548569,37.5,21.18779,21.04311,0,98.83485,RECOVERING
,38.84548569,37.5434,21.05035,21.12268,0,99.86663,RECOVERING
,38.84548569,37.54339981,21.05035,21.05035,0,93.69726,RECOVERING
,38.84548569,37.54339981,21.12268,21.05035,0,96.50119,RECOVERING
,38.84548569,37.54339981,21.12268,21.05035,0,96.50119,RECOVERING
,38.84548569,37.54339981,21.12268,21.12268,0,115.1011,RECOVERING
,38.84548569,37.54339981,21.19502,20.97078,0,125.8049,RECOVERING
,38.84548569,37.54339981,21.19502,20.97078,0,112.9092,RECOVERING
,38.84548569,37.54339981,21.12268,21.11545,0,104.9972,RECOVERING
,38.84548569,37.5434,21.19502,21.05035,0,111.47,RECOVERING
,38.84548569,37.5868,21.05035,21.05034637,0,118.1443,RECOVERING
,38.84548569,37.58680344,21.26736,21.05034637,0,108.3624,RECOVERING
,38.84548569,37.58680344,21.26736,21.05034637,0,114.8481,RECOVERING
,38.84548569,37.58680344,21.26736,21.05035,0,117.9056,RECOVERING
,38.84548569,37.58680344,21.05035,21.12268,0,124.178,RECOVERING
,38.84548569,37.58680344,21.12268,21.04311,0,121.5782,RECOVERING
,38.84548569,37.58680344,21.12268,21.05035,0,108.0842,RECOVERING
,38.84548569,37.58680344,21.05035,21.12268,0,94.74281,RECOVERING
,38.84549,37.58680344,21.12268,21.05035,0,84.14561,RECOVERING
,38.84548569,37.58680344,21.19502,21.12268,0,96.67403,RECOVERING
,38.84548569,37.58680344,21.12268,21.12268,0,99.98712,RECOVERING
,38.84549,37.58680344,21.19502,21.05035,0,105.151,RECOVERING
,38.88889,37.58680344,21.19502,21.04311,0,118.0125,RECOVERING
,38.8888855,37.58680344,21.12268,21.11545,0,114.0673,RECOVERING
,38.8888855,37.58680344,21.11545,21.04311,0,107.0836,RECOVERING
,38.8888855,37.5868,21.12268,0.007233796,0,100.0131,RECOVERING
,38.8888855,37.58680344,21.41927,0.007233796,0,105.2239,RECOVERING
,38.8888855,37.58680344,21.12268,0.007233796,0,112.6542,RECOVERING
,38.8888855,37.58680344,21.05035,0.007233796,0,118.7892,RECOVERING
,38.8888855,37.58680344,21.05035,0.007233796,0,129.7936,RECOVERING
,38.8888855,37.58680344,21.12268,0.007233796,0,116.8065,RECOVERING
,38.8888855,37.58680344,21.26736,0.007233796,0,112.14,RECOVERING
,38.8888855,37.58680344,21.19502,0.007233796,0,128.5245,RECOVERING
,38.8888855,37.58680344,21.05035,0.007233796,0,140.2473,RECOVERING
,38.8888855,37.58680344,21.26736,0.007233796,0,127.4684,RECOVERING
,38.8888855,37.58680344,21.19502,0.007233796,0,125.9662,RECOVERING
,38.8888855,37.58680344,21.19502,0.007233796,0,132.9326,RECOVERING
,38.88889,37.58680344,21.12268,0.007233796,0,132.9326,RECOVERING
,38.88889,37.58680344,21.19502,0.007233796,0,125.7339,RECOVERING
,38.93229,37.58680344,21.12268,0.007233796,0,138.2417,RECOVERING
,38.93228912,37.5868,21.05035,0.007233796,0,135.6855,RECOVERING
,38.93229,37.58680344,21.12268,0.007233796,0,125.0671,RECOVERING
,38.88889,37.58680344,21.05035,0.007233796,0,138.3362,RECOVERING
,38.93229,37.58680344,20.97801,0.007233796,0,138.7593,RECOVERING
,38.93228912,37.58680344,21.19502,0.007233796,0,134.6696,RECOVERING
,38.93228912,37.58680344,21.12268,0.007233796,0,130.9687,RECOVERING
,38.93228912,37.58680344,21.19502,0.007233796,0,136.3939,RECOVERING
,38.93228912,37.5868,21.19502,0.007233796,0,131.4306,RECOVERING
,38.93228912,37.5434,21.12268,0.007233796,0,123.8922,RECOVERING
,38.93228912,37.54339981,21.05035,0.007233796,0,141.7996,RECOVERING
,38.93228912,37.54339981,21.12268,0.007233796,0,140.0483,RECOVERING
,38.93228912,37.54339981,21.12268,0.007233796,0,125.3645,RECOVERING
,38.93228912,37.54339981,21.19502,0.007233796,0,135.4232,RECOVERING
,38.93228912,37.54339981,21.34693,0.007233796,0,129.1109,RECOVERING
,38.93228912,37.54339981,21.19502,0.007233796,0,133.6571,RECOVERING
,38.93228912,37.54339981,21.19502,0.007233796,0,133.7527,RECOVERING
,38.93228912,37.54339981,21.12268,0.007233796,0,126.5172,RECOVERING
,38.93228912,37.54339981,21.19502,0.007233796,0,124.63,RECOVERING
,38.93229,37.54339981,21.05035,0.007233796,0,133.8327,RECOVERING
,38.93228912,37.54339981,21.12268,0.007233796,0,125.8435,RECOVERING
,38.93228912,37.54339981,21.12268,0.007233796,0,121.7315,RECOVERING
,38.93229,37.54339981,21.12268,0.007233796,0,123.269,RECOVERING
,39.0191,37.54339981,21.12268,0.007233796,0,121.3598,RECOVERING
,38.93229,37.54339981,21.26736,0.007233796,0,117.4351,RECOVERING
,38.93229,37.54339981,21.26736,0.007233796,0,117.4351,RECOVERING
,39.0191,37.54339981,21.12268,0.007233796,0,109.2574,RECOVERING
,39.01909637,37.54339981,21.12268,0.007233796,0,133.9787,RECOVERING
,39.01909637,37.54339981,21.19502,0.007233796,0,132.491,RECOVERING
,39.01909637,37.54339981,21.12268,0.007233796,0,135.0175,RECOVERING
,39.01909637,37.54339981,21.12268,0.007233796,0,127.8821,RECOVERING
,39.01909637,37.54339981,21.12268,0.007233796,0,133.8702,RECOVERING
,39.01909637,37.54339981,21.19502,0.007233796,0,133.3789,RECOVERING
,39.01909637,37.54339981,21.12268,0.007233796,0,130.1988,RECOVERING
,39.01909637,37.5434,21.19502,0.007233796,0,130.7611,RECOVERING
,39.01909637,37.5868,21.12268,0.007233796,0,126.1356,RECOVERING
,39.01909637,37.58680344,21.12268,0.007233796,0,130.7648,RECOVERING
,39.01909637,37.58680344,21.19502,0.007233796,0,128.7412,RECOVERING
,39.01909637,37.58680344,21.19502,0.007233796,0,122.4202,RECOVERING
,39.01909637,37.58680344,21.19502,0.007233796,0,125.1479,RECOVERING
,39.01909637,37.58680344,21.19502,0.007233796,0,121.4979,RECOVERING
,39.0191,37.58680344,21.05035,0.007233796,0,125.5351,RECOVERING
,39.0625,37.58680344,21.26736,0.007233796,0,124.9935,RECOVERING
,39.0191,37.58680344,21.05035,0.007233796,0,121.8971,RECOVERING
,39.0625,37.58680344,21.26736,0.007233796,0,123.4997,RECOVERING
,39.0625,37.58680344,21.12268,0.007233796,0,125.8896,RECOVERING
,39.0625,37.58680344,21.26736,0.007233796,0,127.3598,RECOVERING
,39.0625,37.58680344,21.04311,0.007233796,0,124.7668,RECOVERING
,39.0625,37.58680344,21.19502,0.007233796,0,125.7727,RECOVERING
,39.0625,37.58680344,21.04311,0.007233796,0,125.2121,RECOVERING
,39.0625,37.5868,21.05035,0.007233796,0,125.9473,RECOVERING
,39.0625,37.58680344,21.12268,0.007233796,0,121.4641,RECOVERING
,39.0625,37.58680344,21.05035,0.007233796,0,122.8507,RECOVERING
,39.0625,37.58680344,21.19502,0.007233796,0,124.9416,RECOVERING
,39.0625,37.58680344,21.18779,0.007233796,0,126.2596,RECOVERING
,39.0625,37.58680344,21.04311,0.007233796,0,130.1729,RECOVERING
,39.0625,37.58680344,21.04311,0.007233796,0,120.393,RECOVERING
,39.0625,37.58680344,21.18779,0.007233796,0,111.7045,RECOVERING
,39.0625,37.58680344,21.18779,0.007233796,0,121.7705,RECOVERING
,39.0625,37.5868,21.19502,0.007233796,0,119.9062,RECOVERING
,39.1059,37.63021,21.19502,0.007233796,0,120.1432,RECOVERING
,39.10589981,37.63020706,21.26736,0.007233796,0,120.7219,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,119.5715,RECOVERING
,39.10589981,37.63020706,21.11545,0.007233796,0,121.4709,RECOVERING
,39.10589981,37.63020706,21.26736,0.007233796,0,115.7077,RECOVERING
,39.10589981,37.63020706,21.05035,0.007233796,0,130.7919,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,119.2243,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,120.7568,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,116.6376,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,116.617,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,111.8076,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,118.6908,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,118.99,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,117.8051,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,118.6163,RECOVERING
,39.1059,37.63021,21.19502,0.007233796,0,118.0369,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,115.1499,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,117.1691,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,111.6467,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,117.9755,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,112.9268,RECOVERING
,39.10589981,37.63020706,21.04311,0.007233796,0,117.4459,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,110.8427,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,111.8773,RECOVERING
,39.10589981,37.63020706,21.11545,0.007233796,0,117.3425,RECOVERING
,39.10589981,37.63020706,21.11545,0.007233796,0,117.3425,RECOVERING
,39.10589981,37.63020706,21.26013,0.007233796,0,128.031,RECOVERING
,39.10589981,37.63020706,21.11545,0.007233796,0,131.8387,RECOVERING
,39.10589981,37.63020706,21.18779,0.007233796,0,125.9026,RECOVERING
,39.10589981,37.63020706,21.18779,0.007233796,0,133.7733,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,136.2194,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,132.2575,RECOVERING
,39.10589981,37.63020706,21.12268,0.007233796,0,137.5994,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,136.4061,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,120.2451,RECOVERING
,39.10589981,37.63020706,21.26736,0.007233796,0,129.5734,RECOVERING
,39.10589981,37.63020706,20.97801,0.007233796,0,129.5734,RECOVERING
,39.10589981,37.63020706,21.19502,0.007233796,0,126.9212,RECOVERING
,39.10589981,37.63020706,20.97801,0.007233796,0,130.3711,RECOVERING
,39.1059,37.63021,21.18779,0.007233796,0,133.3023,RECOVERING
,39.1493,37.63020706,21.11545,0.007233796,0,130.3213,RECOVERING
,39.1493,37.63020706,21.11545,0.007233796,0,126.2192,RECOVERING
,39.1059,37.63020706,21.18779,0.007233796,0,125.3366,RECOVERING
,39.1059,37.63020706,21.05035,0.007233796,0,127.3058,RECOVERING
,39.1493,37.63020706,21.12268,0.007233796,0,126.7331,RECOVERING
,39.1059,37.63020706,21.05035,0.007233796,0,124.2471,RECOVERING
,39.1493,37.63020706,21.19502,0.007233796,0,122.0357,RECOVERING
,39.1059,37.63020706,21.12268,0.007233796,0,125.298,RECOVERING
,39.1493,37.63020706,21.12268,0.007233796,0,119.1566,RECOVERING
,39.14930344,37.63020706,20.97078,0.007233796,0,122.2927,RECOVERING
,39.14930344,37.63020706,21.26736,0.007233796,0,128.2687,RECOVERING
,39.1493,37.63020706,21.12268,0.007233796,0,120.9522,RECOVERING
,39.1059,37.63020706,21.12268,0.007233796,0,124.9007,RECOVERING
,39.1059,37.63020706,21.19502,0.007233796,0,120.3855,RECOVERING
,39.1493,37.63021,21.19502,0.007233796,0,124.3367,RECOVERING
,39.1059,37.63020706,21.19502,0.007233796,0,126.4366,RECOVERING
,39.1493,37.63020706,21.26736,0.007233796,0,125.29,RECOVERING
,39.1493,37.63020706,21.19502,0.007233796,0,121.547,RECOVERING
,39.1059,37.63020706,21.34693,0.007233796,0,125.9406,RECOVERING
,39.10589981,37.63020706,21.05035,0.007233796,0,103.8395,RECOVERING
,39.1059,37.63020706,21.12268,0.007233796,0,108.5232,RECOVERING
,39.1493,37.63020706,21.19502,0.007233796,0,106.2196,RECOVERING
,39.14930344,37.63020706,21.12268,0.007233796,0,109.8862,RECOVERING
,39.14930344,37.63020706,21.12268,0.007233796,0,106.1149,RECOVERING
,39.14930344,37.63020706,21.05035,0.007233796,0,115.5391,RECOVERING
,39.14930344,37.63020706,21.12268,0.007233796,0,113.2268,RECOVERING
,39.14930344,37.63020706,21.12268,0.007233796,0,112.5682,RECOVERING
,39.14930344,37.63020706,21.26736,0.007233796,0,108.4876,RECOVERING
,39.14930344,37.63020706,21.12268,0.007233796,0,112.5854,RECOVERING
,39.14930344,37.63021,21.19502,0.007233796,0,113.5794,RECOVERING
,39.14930344,37.63020706,21.19502,0.007233796,0,112.8806,RECOVERING
,39.14930344,37.63020706,21.19502,0.007233796,0,109.9089,RECOVERING
,39.14930344,37.63021,21.12268,0.007233796,0,113.994,RECOVERING
,39.14930344,37.71701,21.19502,0.007233796,0,108.2385,RECOVERING
,39.14930344,37.71701431,21.12268,0.007233796,0,108.2594,RECOVERING
,39.14930344,37.71701431,21.19502,0.007233796,0,110.426,RECOVERING
,39.1493,37.71701431,21.12268,0.007233796,0,113.5875,RECOVERING
,39.14930344,37.71701431,21.19502,0.007233796,0,111.9399,RECOVERING
,39.14930344,37.71701431,21.04311,0.007233796,0,112.5697,RECOVERING
,39.14930344,37.71701431,21.18779,0.007233796,0,109.409,RECOVERING
,39.14930344,37.71701431,21.11545,0.007233796,0,115.6534,RECOVERING
,39.14930344,37.71701431,21.26736,0.007233796,0,110.3441,RECOVERING
,39.14930344,37.71701431,21.19502,0.007233796,0,113.0273,RECOVERING
,39.14930344,37.71701431,21.19502,0.007233796,0,112.7571,RECOVERING
,39.23611,37.71701431,21.12268,0.007233796,0,109.4292,RECOVERING
,39.23611,37.71701431,21.12268,0.007233796,0,109.4292,RECOVERING
,39.1493,37.71701431,21.19502,0.007233796,0,110.0677,RECOVERING
,39.23611,37.71701431,21.12268,0.007233796,0,107.3477,RECOVERING
,39.1493,37.71701431,21.12268,0.007233796,0,116.2902,RECOVERING
,39.14930344,37.71701431,21.34693,0.007233796,0,110.2831,RECOVERING
,39.1493,37.71701431,21.18779,0.007233796,0,116.7055,RECOVERING
,39.23611,37.71701431,21.12268,0.007233796,0,112.5343,RECOVERING
,39.23611069,37.71701431,21.26013,0.007233796,0,114.8219,RECOVERING
,39.23611069,37.71701431,21.04311,0.007233796,0,114.788,RECOVERING
